dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1975-11-01,5.226,0.202,Amsterdam,Netherlands,52.24N,5.26E
1975-12-01,3.338,0.239,Amsterdam,Netherlands,52.24N,5.26E
1976-01-01,3.756,0.22,Amsterdam,Netherlands,52.24N,5.26E
1976-02-01,2.765,0.181,Amsterdam,Netherlands,52.24N,5.26E
1976-03-01,3.2460000000000004,0.187,Amsterdam,Netherlands,52.24N,5.26E
1976-04-01,7.33,0.339,Amsterdam,Netherlands,52.24N,5.26E
1976-05-01,13.277000000000001,0.4370000000000001,Amsterdam,Netherlands,52.24N,5.26E
1976-06-01,17.695,0.337,Amsterdam,Netherlands,52.24N,5.26E
1976-07-01,19.242,0.315,Amsterdam,Netherlands,52.24N,5.26E
1976-08-01,17.936,0.16399999999999998,Amsterdam,Netherlands,52.24N,5.26E
1976-09-01,13.992,0.268,Amsterdam,Netherlands,52.24N,5.26E
1976-10-01,11.032,0.314,Amsterdam,Netherlands,52.24N,5.26E
1976-11-01,6.49,0.188,Amsterdam,Netherlands,52.24N,5.26E
1976-12-01,1.112,0.235,Amsterdam,Netherlands,52.24N,5.26E
1977-01-01,2.411,0.222,Amsterdam,Netherlands,52.24N,5.26E
1977-02-01,4.708,0.28600000000000003,Amsterdam,Netherlands,52.24N,5.26E
1977-03-01,7.049,0.187,Amsterdam,Netherlands,52.24N,5.26E
1977-04-01,6.473000000000001,0.255,Amsterdam,Netherlands,52.24N,5.26E
1977-05-01,11.843,0.232,Amsterdam,Netherlands,52.24N,5.26E
1977-06-01,14.468,0.237,Amsterdam,Netherlands,52.24N,5.26E
1977-07-01,16.845,0.312,Amsterdam,Netherlands,52.24N,5.26E
1977-08-01,16.110000000000007,0.252,Amsterdam,Netherlands,52.24N,5.26E
1977-09-01,13.470999999999998,0.194,Amsterdam,Netherlands,52.24N,5.26E
1977-10-01,11.520999999999999,0.254,Amsterdam,Netherlands,52.24N,5.26E
1977-11-01,6.732,0.17600000000000002,Amsterdam,Netherlands,52.24N,5.26E
1977-12-01,4.3210000000000015,0.316,Amsterdam,Netherlands,52.24N,5.26E
1978-01-01,2.861,0.24,Amsterdam,Netherlands,52.24N,5.26E
1978-02-01,0.9799999999999998,0.206,Amsterdam,Netherlands,52.24N,5.26E
1978-03-01,6.341,0.223,Amsterdam,Netherlands,52.24N,5.26E
1978-04-01,6.98,0.362,Amsterdam,Netherlands,52.24N,5.26E
1978-05-01,12.103,0.276,Amsterdam,Netherlands,52.24N,5.26E
1978-06-01,15.017,0.282,Amsterdam,Netherlands,52.24N,5.26E
1978-07-01,15.347999999999999,0.227,Amsterdam,Netherlands,52.24N,5.26E
1978-08-01,15.521,0.32,Amsterdam,Netherlands,52.24N,5.26E
1978-09-01,13.741,0.238,Amsterdam,Netherlands,52.24N,5.26E
1978-10-01,10.802999999999999,0.214,Amsterdam,Netherlands,52.24N,5.26E
1978-11-01,6.4510000000000005,0.37,Amsterdam,Netherlands,52.24N,5.26E
1978-12-01,1.311,0.29100000000000004,Amsterdam,Netherlands,52.24N,5.26E
1979-01-01,-3.3800000000000003,0.34600000000000003,Amsterdam,Netherlands,52.24N,5.26E
1979-02-01,-1.0210000000000004,0.251,Amsterdam,Netherlands,52.24N,5.26E
1979-03-01,4.5470000000000015,0.192,Amsterdam,Netherlands,52.24N,5.26E
1979-04-01,7.5120000000000005,0.24,Amsterdam,Netherlands,52.24N,5.26E
1979-05-01,11.705,0.355,Amsterdam,Netherlands,52.24N,5.26E
1979-06-01,15.089,0.184,Amsterdam,Netherlands,52.24N,5.26E
1979-07-01,15.969,0.18600000000000005,Amsterdam,Netherlands,52.24N,5.26E
1979-08-01,15.692000000000002,0.243,Amsterdam,Netherlands,52.24N,5.26E
1979-09-01,13.89,0.179,Amsterdam,Netherlands,52.24N,5.26E
1979-10-01,10.645,0.294,Amsterdam,Netherlands,52.24N,5.26E
1979-11-01,5.657,0.263,Amsterdam,Netherlands,52.24N,5.26E
1979-12-01,5.127999999999999,0.28,Amsterdam,Netherlands,52.24N,5.26E
1980-01-01,-0.018000000000000016,0.207,Amsterdam,Netherlands,52.24N,5.26E
1980-02-01,4.585,0.254,Amsterdam,Netherlands,52.24N,5.26E
1980-03-01,4.744,0.17800000000000002,Amsterdam,Netherlands,52.24N,5.26E
1980-04-01,7.666,0.171,Amsterdam,Netherlands,52.24N,5.26E
1980-05-01,11.862,0.207,Amsterdam,Netherlands,52.24N,5.26E
1980-06-01,15.029000000000002,0.17600000000000002,Amsterdam,Netherlands,52.24N,5.26E
1980-07-01,15.651,0.233,Amsterdam,Netherlands,52.24N,5.26E
1980-08-01,17.135,0.243,Amsterdam,Netherlands,52.24N,5.26E
1980-09-01,15.504,0.126,Amsterdam,Netherlands,52.24N,5.26E
1980-10-01,9.367,0.135,Amsterdam,Netherlands,52.24N,5.26E
1980-11-01,4.715,0.14300000000000002,Amsterdam,Netherlands,52.24N,5.26E
1980-12-01,3.238,0.262,Amsterdam,Netherlands,52.24N,5.26E
1981-01-01,2.437,0.376,Amsterdam,Netherlands,52.24N,5.26E
1981-02-01,1.5149999999999997,0.166,Amsterdam,Netherlands,52.24N,5.26E
1981-03-01,7.957999999999997,0.174,Amsterdam,Netherlands,52.24N,5.26E
1981-04-01,8.187999999999999,0.244,Amsterdam,Netherlands,52.24N,5.26E
1981-05-01,13.576,0.267,Amsterdam,Netherlands,52.24N,5.26E
1981-06-01,14.575,0.474,Amsterdam,Netherlands,52.24N,5.26E
1981-07-01,16.526999999999994,0.273,Amsterdam,Netherlands,52.24N,5.26E
1981-08-01,16.778000000000002,0.242,Amsterdam,Netherlands,52.24N,5.26E
1981-09-01,15.140999999999998,0.227,Amsterdam,Netherlands,52.24N,5.26E
1981-10-01,8.725,0.25,Amsterdam,Netherlands,52.24N,5.26E
1981-11-01,6.539,0.2,Amsterdam,Netherlands,52.24N,5.26E
1981-12-01,-0.8010000000000002,0.327,Amsterdam,Netherlands,52.24N,5.26E
1982-01-01,0.73,0.297,Amsterdam,Netherlands,52.24N,5.26E
1982-02-01,2.755,0.158,Amsterdam,Netherlands,52.24N,5.26E
1982-03-01,5.44,0.162,Amsterdam,Netherlands,52.24N,5.26E
1982-04-01,7.5790000000000015,0.131,Amsterdam,Netherlands,52.24N,5.26E
1982-05-01,12.736,0.205,Amsterdam,Netherlands,52.24N,5.26E
1982-06-01,16.572,0.309,Amsterdam,Netherlands,52.24N,5.26E
1982-07-01,18.684,0.331,Amsterdam,Netherlands,52.24N,5.26E
1982-08-01,17.484,0.08900000000000001,Amsterdam,Netherlands,52.24N,5.26E
1982-09-01,15.777,0.26,Amsterdam,Netherlands,52.24N,5.26E
1982-10-01,10.965,0.211,Amsterdam,Netherlands,52.24N,5.26E
1982-11-01,7.872000000000001,0.268,Amsterdam,Netherlands,52.24N,5.26E
1982-12-01,3.113,0.249,Amsterdam,Netherlands,52.24N,5.26E
1983-01-01,5.65,0.264,Amsterdam,Netherlands,52.24N,5.26E
1983-02-01,0.7239999999999998,0.218,Amsterdam,Netherlands,52.24N,5.26E
1983-03-01,5.605,0.197,Amsterdam,Netherlands,52.24N,5.26E
1983-04-01,8.370000000000001,0.187,Amsterdam,Netherlands,52.24N,5.26E
1983-05-01,10.929,0.207,Amsterdam,Netherlands,52.24N,5.26E
1983-06-01,16.22,0.224,Amsterdam,Netherlands,52.24N,5.26E
1983-07-01,19.584,0.28,Amsterdam,Netherlands,52.24N,5.26E
1983-08-01,18.207,0.168,Amsterdam,Netherlands,52.24N,5.26E
1983-09-01,14.384,0.2,Amsterdam,Netherlands,52.24N,5.26E
1983-10-01,10.405,0.139,Amsterdam,Netherlands,52.24N,5.26E
1983-11-01,5.9910000000000005,0.168,Amsterdam,Netherlands,52.24N,5.26E
1983-12-01,3.282,0.185,Amsterdam,Netherlands,52.24N,5.26E
1984-01-01,3.228,0.182,Amsterdam,Netherlands,52.24N,5.26E
1984-02-01,2.024,0.191,Amsterdam,Netherlands,52.24N,5.26E
1984-03-01,4.055,0.223,Amsterdam,Netherlands,52.24N,5.26E
1984-04-01,7.6,0.191,Amsterdam,Netherlands,52.24N,5.26E
1984-05-01,10.536,0.245,Amsterdam,Netherlands,52.24N,5.26E
1984-06-01,13.642,0.14300000000000002,Amsterdam,Netherlands,52.24N,5.26E
1984-07-01,15.911,0.329,Amsterdam,Netherlands,52.24N,5.26E
1984-08-01,18.008000000000006,0.207,Amsterdam,Netherlands,52.24N,5.26E
1984-09-01,13.703,0.155,Amsterdam,Netherlands,52.24N,5.26E
1984-10-01,11.453,0.133,Amsterdam,Netherlands,52.24N,5.26E
1984-11-01,7.9220000000000015,0.257,Amsterdam,Netherlands,52.24N,5.26E
1984-12-01,4.05,0.259,Amsterdam,Netherlands,52.24N,5.26E
1985-01-01,-3.339,0.174,Amsterdam,Netherlands,52.24N,5.26E
1985-02-01,-0.7640000000000002,0.16899999999999998,Amsterdam,Netherlands,52.24N,5.26E
1985-03-01,4.1240000000000006,0.242,Amsterdam,Netherlands,52.24N,5.26E
1985-04-01,8.370000000000001,0.237,Amsterdam,Netherlands,52.24N,5.26E
1985-05-01,13.262,0.41,Amsterdam,Netherlands,52.24N,5.26E
1985-06-01,13.821,0.384,Amsterdam,Netherlands,52.24N,5.26E
1985-07-01,17.133,0.221,Amsterdam,Netherlands,52.24N,5.26E
1985-08-01,16.047,0.224,Amsterdam,Netherlands,52.24N,5.26E
1985-09-01,14.289,0.272,Amsterdam,Netherlands,52.24N,5.26E
1985-10-01,10.363,0.2,Amsterdam,Netherlands,52.24N,5.26E
1985-11-01,2.465,0.18,Amsterdam,Netherlands,52.24N,5.26E
1985-12-01,5.319,0.333,Amsterdam,Netherlands,52.24N,5.26E
1986-01-01,1.956,0.319,Amsterdam,Netherlands,52.24N,5.26E
1986-02-01,-3.8710000000000004,0.131,Amsterdam,Netherlands,52.24N,5.26E
1986-03-01,4.107,0.245,Amsterdam,Netherlands,52.24N,5.26E
1986-04-01,6.0390000000000015,0.17800000000000002,Amsterdam,Netherlands,52.24N,5.26E
1986-05-01,13.254000000000001,0.25,Amsterdam,Netherlands,52.24N,5.26E
1986-06-01,16.217,0.269,Amsterdam,Netherlands,52.24N,5.26E
1986-07-01,16.988999999999994,0.353,Amsterdam,Netherlands,52.24N,5.26E
1986-08-01,15.656,0.225,Amsterdam,Netherlands,52.24N,5.26E
1986-09-01,11.597,0.172,Amsterdam,Netherlands,52.24N,5.26E
1986-10-01,11.195,0.226,Amsterdam,Netherlands,52.24N,5.26E
1986-11-01,7.782,0.237,Amsterdam,Netherlands,52.24N,5.26E
1986-12-01,4.577999999999999,0.209,Amsterdam,Netherlands,52.24N,5.26E
1987-01-01,-2.99,0.272,Amsterdam,Netherlands,52.24N,5.26E
1987-02-01,1.847,0.162,Amsterdam,Netherlands,52.24N,5.26E
1987-03-01,2.083,0.168,Amsterdam,Netherlands,52.24N,5.26E
1987-04-01,10.335,0.202,Amsterdam,Netherlands,52.24N,5.26E
1987-05-01,10.092,0.203,Amsterdam,Netherlands,52.24N,5.26E
1987-06-01,13.77,0.211,Amsterdam,Netherlands,52.24N,5.26E
1987-07-01,16.843,0.251,Amsterdam,Netherlands,52.24N,5.26E
1987-08-01,16.17,0.322,Amsterdam,Netherlands,52.24N,5.26E
1987-09-01,14.811,0.238,Amsterdam,Netherlands,52.24N,5.26E
1987-10-01,10.665,0.281,Amsterdam,Netherlands,52.24N,5.26E
1987-11-01,6.5379999999999985,0.116,Amsterdam,Netherlands,52.24N,5.26E
1987-12-01,3.787,0.177,Amsterdam,Netherlands,52.24N,5.26E
1988-01-01,5.575,0.179,Amsterdam,Netherlands,52.24N,5.26E
1988-02-01,4.433999999999998,0.113,Amsterdam,Netherlands,52.24N,5.26E
1988-03-01,5.042,0.153,Amsterdam,Netherlands,52.24N,5.26E
1988-04-01,8.376000000000001,0.19,Amsterdam,Netherlands,52.24N,5.26E
1988-05-01,14.344000000000001,0.17,Amsterdam,Netherlands,52.24N,5.26E
1988-06-01,14.860999999999999,0.253,Amsterdam,Netherlands,52.24N,5.26E
1988-07-01,16.293,0.222,Amsterdam,Netherlands,52.24N,5.26E
1988-08-01,16.707,0.224,Amsterdam,Netherlands,52.24N,5.26E
1988-09-01,14.177,0.207,Amsterdam,Netherlands,52.24N,5.26E
1988-10-01,10.591,0.191,Amsterdam,Netherlands,52.24N,5.26E
1988-11-01,5.815,0.192,Amsterdam,Netherlands,52.24N,5.26E
1988-12-01,6.291,0.277,Amsterdam,Netherlands,52.24N,5.26E
1989-01-01,4.34,0.196,Amsterdam,Netherlands,52.24N,5.26E
1989-02-01,5.239,0.192,Amsterdam,Netherlands,52.24N,5.26E
1989-03-01,8.071,0.234,Amsterdam,Netherlands,52.24N,5.26E
1989-04-01,6.75,0.231,Amsterdam,Netherlands,52.24N,5.26E
1989-05-01,14.142000000000001,0.329,Amsterdam,Netherlands,52.24N,5.26E
1989-06-01,15.59,0.19,Amsterdam,Netherlands,52.24N,5.26E
1989-07-01,17.907,0.242,Amsterdam,Netherlands,52.24N,5.26E
1989-08-01,17.311,0.28,Amsterdam,Netherlands,52.24N,5.26E
1989-09-01,15.627,0.183,Amsterdam,Netherlands,52.24N,5.26E
1989-10-01,12.203,0.203,Amsterdam,Netherlands,52.24N,5.26E
1989-11-01,5.3389999999999995,0.24,Amsterdam,Netherlands,52.24N,5.26E
1989-12-01,4.317,0.224,Amsterdam,Netherlands,52.24N,5.26E
1990-01-01,5.272,0.239,Amsterdam,Netherlands,52.24N,5.26E
1990-02-01,7.467,0.201,Amsterdam,Netherlands,52.24N,5.26E
1990-03-01,8.195,0.263,Amsterdam,Netherlands,52.24N,5.26E
1990-04-01,8.462,0.207,Amsterdam,Netherlands,52.24N,5.26E
1990-05-01,13.665,0.248,Amsterdam,Netherlands,52.24N,5.26E
1990-06-01,15.140999999999998,0.218,Amsterdam,Netherlands,52.24N,5.26E
1990-07-01,16.628999999999998,0.16699999999999998,Amsterdam,Netherlands,52.24N,5.26E
1990-08-01,18.342,0.29,Amsterdam,Netherlands,52.24N,5.26E
1990-09-01,13.192,0.358,Amsterdam,Netherlands,52.24N,5.26E
1990-10-01,11.751,0.303,Amsterdam,Netherlands,52.24N,5.26E
1990-11-01,5.84,0.277,Amsterdam,Netherlands,52.24N,5.26E
1990-12-01,3.583,0.25,Amsterdam,Netherlands,52.24N,5.26E
1991-01-01,2.942,0.152,Amsterdam,Netherlands,52.24N,5.26E
1991-02-01,-0.9990000000000001,0.153,Amsterdam,Netherlands,52.24N,5.26E
1991-03-01,8.389,0.247,Amsterdam,Netherlands,52.24N,5.26E
1991-04-01,8.195,0.21,Amsterdam,Netherlands,52.24N,5.26E
1991-05-01,9.932,0.208,Amsterdam,Netherlands,52.24N,5.26E
1991-06-01,12.927999999999999,0.16899999999999998,Amsterdam,Netherlands,52.24N,5.26E
1991-07-01,18.805999999999997,0.217,Amsterdam,Netherlands,52.24N,5.26E
1991-08-01,17.862000000000005,0.233,Amsterdam,Netherlands,52.24N,5.26E
1991-09-01,15.114,0.26,Amsterdam,Netherlands,52.24N,5.26E
1991-10-01,10.05,0.136,Amsterdam,Netherlands,52.24N,5.26E
1991-11-01,5.257999999999999,0.215,Amsterdam,Netherlands,52.24N,5.26E
1991-12-01,3.392,0.205,Amsterdam,Netherlands,52.24N,5.26E
1992-01-01,2.521,0.255,Amsterdam,Netherlands,52.24N,5.26E
1992-02-01,4.783,0.271,Amsterdam,Netherlands,52.24N,5.26E
1992-03-01,6.718,0.182,Amsterdam,Netherlands,52.24N,5.26E
1992-04-01,8.431000000000001,0.263,Amsterdam,Netherlands,52.24N,5.26E
1992-05-01,15.386,0.193,Amsterdam,Netherlands,52.24N,5.26E
1992-06-01,17.163,0.319,Amsterdam,Netherlands,52.24N,5.26E
1992-07-01,18.204,0.284,Amsterdam,Netherlands,52.24N,5.26E
1992-08-01,17.901,0.385,Amsterdam,Netherlands,52.24N,5.26E
1992-09-01,14.649,0.395,Amsterdam,Netherlands,52.24N,5.26E
1992-10-01,7.853,0.12,Amsterdam,Netherlands,52.24N,5.26E
1992-11-01,7.619,0.277,Amsterdam,Netherlands,52.24N,5.26E
1992-12-01,3.405,0.442,Amsterdam,Netherlands,52.24N,5.26E
1993-01-01,4.4239999999999995,0.17,Amsterdam,Netherlands,52.24N,5.26E
1993-02-01,2.301,0.285,Amsterdam,Netherlands,52.24N,5.26E
1993-03-01,5.683,0.243,Amsterdam,Netherlands,52.24N,5.26E
1993-04-01,10.765999999999998,0.1,Amsterdam,Netherlands,52.24N,5.26E
1993-05-01,14.295000000000002,0.245,Amsterdam,Netherlands,52.24N,5.26E
1993-06-01,15.809,0.221,Amsterdam,Netherlands,52.24N,5.26E
1993-07-01,16.281,0.215,Amsterdam,Netherlands,52.24N,5.26E
1993-08-01,15.265,0.34,Amsterdam,Netherlands,52.24N,5.26E
1993-09-01,13.208,0.163,Amsterdam,Netherlands,52.24N,5.26E
1993-10-01,8.921999999999997,0.168,Amsterdam,Netherlands,52.24N,5.26E
1993-11-01,2.135,0.221,Amsterdam,Netherlands,52.24N,5.26E
1993-12-01,4.5310000000000015,0.236,Amsterdam,Netherlands,52.24N,5.26E
1994-01-01,4.7620000000000005,0.236,Amsterdam,Netherlands,52.24N,5.26E
1994-02-01,1.3379999999999996,0.266,Amsterdam,Netherlands,52.24N,5.26E
1994-03-01,7.129,0.168,Amsterdam,Netherlands,52.24N,5.26E
1994-04-01,8.206,0.182,Amsterdam,Netherlands,52.24N,5.26E
1994-05-01,12.44,0.227,Amsterdam,Netherlands,52.24N,5.26E
1994-06-01,15.185,0.276,Amsterdam,Netherlands,52.24N,5.26E
1994-07-01,21.061,0.231,Amsterdam,Netherlands,52.24N,5.26E
1994-08-01,17.86,0.133,Amsterdam,Netherlands,52.24N,5.26E
1994-09-01,13.860999999999999,0.238,Amsterdam,Netherlands,52.24N,5.26E
1994-10-01,9.259,0.128,Amsterdam,Netherlands,52.24N,5.26E
1994-11-01,9.352,0.258,Amsterdam,Netherlands,52.24N,5.26E
1994-12-01,4.954,0.145,Amsterdam,Netherlands,52.24N,5.26E
1995-01-01,3.431,0.273,Amsterdam,Netherlands,52.24N,5.26E
1995-02-01,6.452999999999999,0.252,Amsterdam,Netherlands,52.24N,5.26E
1995-03-01,5.3260000000000005,0.141,Amsterdam,Netherlands,52.24N,5.26E
1995-04-01,8.807,0.173,Amsterdam,Netherlands,52.24N,5.26E
1995-05-01,12.818,0.241,Amsterdam,Netherlands,52.24N,5.26E
1995-06-01,14.65,0.224,Amsterdam,Netherlands,52.24N,5.26E
1995-07-01,19.843,0.239,Amsterdam,Netherlands,52.24N,5.26E
1995-08-01,19.564,0.23,Amsterdam,Netherlands,52.24N,5.26E
1995-09-01,14.402999999999999,0.244,Amsterdam,Netherlands,52.24N,5.26E
1995-10-01,12.588,0.166,Amsterdam,Netherlands,52.24N,5.26E
1995-11-01,6.372000000000001,0.177,Amsterdam,Netherlands,52.24N,5.26E
1995-12-01,-1.2999999999999998,0.16399999999999998,Amsterdam,Netherlands,52.24N,5.26E
1996-01-01,-0.569,0.239,Amsterdam,Netherlands,52.24N,5.26E
1996-02-01,0.006999999999999672,0.284,Amsterdam,Netherlands,52.24N,5.26E
1996-03-01,2.998,0.201,Amsterdam,Netherlands,52.24N,5.26E
1996-04-01,8.861,0.193,Amsterdam,Netherlands,52.24N,5.26E
1996-05-01,10.668,0.217,Amsterdam,Netherlands,52.24N,5.26E
1996-06-01,15.322,0.213,Amsterdam,Netherlands,52.24N,5.26E
1996-07-01,16.169,0.185,Amsterdam,Netherlands,52.24N,5.26E
1996-08-01,17.567999999999998,0.136,Amsterdam,Netherlands,52.24N,5.26E
1996-09-01,12.593,0.168,Amsterdam,Netherlands,52.24N,5.26E
1996-10-01,10.668,0.194,Amsterdam,Netherlands,52.24N,5.26E
1996-11-01,5.603,0.161,Amsterdam,Netherlands,52.24N,5.26E
1996-12-01,-0.03000000000000025,0.151,Amsterdam,Netherlands,52.24N,5.26E
1997-01-01,-1.524,0.131,Amsterdam,Netherlands,52.24N,5.26E
1997-02-01,5.817,0.217,Amsterdam,Netherlands,52.24N,5.26E
1997-03-01,7.621,0.274,Amsterdam,Netherlands,52.24N,5.26E
1997-04-01,7.347,0.16399999999999998,Amsterdam,Netherlands,52.24N,5.26E
1997-05-01,12.687000000000001,0.182,Amsterdam,Netherlands,52.24N,5.26E
1997-06-01,15.882,0.19,Amsterdam,Netherlands,52.24N,5.26E
1997-07-01,17.49,0.277,Amsterdam,Netherlands,52.24N,5.26E
1997-08-01,20.617,0.245,Amsterdam,Netherlands,52.24N,5.26E
1997-09-01,14.42,0.19,Amsterdam,Netherlands,52.24N,5.26E
1997-10-01,9.581,0.152,Amsterdam,Netherlands,52.24N,5.26E
1997-11-01,6.117000000000001,0.189,Amsterdam,Netherlands,52.24N,5.26E
1997-12-01,4.246,0.087,Amsterdam,Netherlands,52.24N,5.26E
1998-01-01,4.301,0.17,Amsterdam,Netherlands,52.24N,5.26E
1998-02-01,6.0829999999999975,0.165,Amsterdam,Netherlands,52.24N,5.26E
1998-03-01,7.223000000000001,0.188,Amsterdam,Netherlands,52.24N,5.26E
1998-04-01,9.165,0.268,Amsterdam,Netherlands,52.24N,5.26E
1998-05-01,14.718,0.172,Amsterdam,Netherlands,52.24N,5.26E
1998-06-01,15.979,0.205,Amsterdam,Netherlands,52.24N,5.26E
1998-07-01,16.284000000000002,0.24,Amsterdam,Netherlands,52.24N,5.26E
1998-08-01,16.41,0.22,Amsterdam,Netherlands,52.24N,5.26E
1998-09-01,15.036,0.18,Amsterdam,Netherlands,52.24N,5.26E
1998-10-01,9.545,0.116,Amsterdam,Netherlands,52.24N,5.26E
1998-11-01,3.498,0.16699999999999998,Amsterdam,Netherlands,52.24N,5.26E
1998-12-01,3.889,0.198,Amsterdam,Netherlands,52.24N,5.26E
1999-01-01,4.8290000000000015,0.096,Amsterdam,Netherlands,52.24N,5.26E
1999-02-01,2.9739999999999998,0.224,Amsterdam,Netherlands,52.24N,5.26E
1999-03-01,7.0520000000000005,0.168,Amsterdam,Netherlands,52.24N,5.26E
1999-04-01,9.586,0.247,Amsterdam,Netherlands,52.24N,5.26E
1999-05-01,14.017000000000001,0.17600000000000002,Amsterdam,Netherlands,52.24N,5.26E
1999-06-01,15.043,0.215,Amsterdam,Netherlands,52.24N,5.26E
1999-07-01,18.875,0.254,Amsterdam,Netherlands,52.24N,5.26E
1999-08-01,17.608,0.191,Amsterdam,Netherlands,52.24N,5.26E
1999-09-01,17.698,0.225,Amsterdam,Netherlands,52.24N,5.26E
1999-10-01,10.562999999999999,0.267,Amsterdam,Netherlands,52.24N,5.26E
1999-11-01,6.404999999999999,0.218,Amsterdam,Netherlands,52.24N,5.26E
1999-12-01,4.274,0.102,Amsterdam,Netherlands,52.24N,5.26E
2000-01-01,4.035,0.171,Amsterdam,Netherlands,52.24N,5.26E
2000-02-01,5.601,0.198,Amsterdam,Netherlands,52.24N,5.26E
2000-03-01,6.6430000000000025,0.219,Amsterdam,Netherlands,52.24N,5.26E
2000-04-01,9.733,0.184,Amsterdam,Netherlands,52.24N,5.26E
2000-05-01,14.757,0.295,Amsterdam,Netherlands,52.24N,5.26E
2000-06-01,15.995999999999999,0.192,Amsterdam,Netherlands,52.24N,5.26E
2000-07-01,15.562,0.209,Amsterdam,Netherlands,52.24N,5.26E
2000-08-01,17.5,0.306,Amsterdam,Netherlands,52.24N,5.26E
2000-09-01,15.899,0.259,Amsterdam,Netherlands,52.24N,5.26E
2000-10-01,11.177999999999999,0.166,Amsterdam,Netherlands,52.24N,5.26E
2000-11-01,7.524,0.207,Amsterdam,Netherlands,52.24N,5.26E
2000-12-01,4.574,0.175,Amsterdam,Netherlands,52.24N,5.26E
2001-01-01,2.384,0.165,Amsterdam,Netherlands,52.24N,5.26E
2001-02-01,4.199,0.183,Amsterdam,Netherlands,52.24N,5.26E
2001-03-01,4.845,0.17800000000000002,Amsterdam,Netherlands,52.24N,5.26E
2001-04-01,8.119,0.146,Amsterdam,Netherlands,52.24N,5.26E
2001-05-01,13.964,0.219,Amsterdam,Netherlands,52.24N,5.26E
2001-06-01,15.071,0.246,Amsterdam,Netherlands,52.24N,5.26E
2001-07-01,18.482,0.213,Amsterdam,Netherlands,52.24N,5.26E
2001-08-01,18.6,0.152,Amsterdam,Netherlands,52.24N,5.26E
2001-09-01,13.729,0.275,Amsterdam,Netherlands,52.24N,5.26E
2001-10-01,14.154000000000002,0.177,Amsterdam,Netherlands,52.24N,5.26E
2001-11-01,6.952999999999999,0.271,Amsterdam,Netherlands,52.24N,5.26E
2001-12-01,2.436,0.208,Amsterdam,Netherlands,52.24N,5.26E
2002-01-01,4.003,0.282,Amsterdam,Netherlands,52.24N,5.26E
2002-02-01,6.771,0.17600000000000002,Amsterdam,Netherlands,52.24N,5.26E
2002-03-01,7.0939999999999985,0.215,Amsterdam,Netherlands,52.24N,5.26E
2002-04-01,9.102,0.154,Amsterdam,Netherlands,52.24N,5.26E
2002-05-01,13.550999999999998,0.14,Amsterdam,Netherlands,52.24N,5.26E
2002-06-01,16.709,0.112,Amsterdam,Netherlands,52.24N,5.26E
2002-07-01,17.653,0.179,Amsterdam,Netherlands,52.24N,5.26E
2002-08-01,18.917,0.175,Amsterdam,Netherlands,52.24N,5.26E
2002-09-01,15.008,0.177,Amsterdam,Netherlands,52.24N,5.26E
2002-10-01,9.33,0.252,Amsterdam,Netherlands,52.24N,5.26E
2002-11-01,7.403,0.257,Amsterdam,Netherlands,52.24N,5.26E
2002-12-01,2.138,0.171,Amsterdam,Netherlands,52.24N,5.26E
2003-01-01,2.153,0.17600000000000002,Amsterdam,Netherlands,52.24N,5.26E
2003-02-01,1.7199999999999998,0.336,Amsterdam,Netherlands,52.24N,5.26E
2003-03-01,7.130000000000001,0.221,Amsterdam,Netherlands,52.24N,5.26E
2003-04-01,9.549,0.238,Amsterdam,Netherlands,52.24N,5.26E
2003-05-01,13.421,0.307,Amsterdam,Netherlands,52.24N,5.26E
2003-06-01,17.769000000000005,0.364,Amsterdam,Netherlands,52.24N,5.26E
2003-07-01,18.849,0.284,Amsterdam,Netherlands,52.24N,5.26E
2003-08-01,19.267000000000003,0.377,Amsterdam,Netherlands,52.24N,5.26E
2003-09-01,14.626,0.258,Amsterdam,Netherlands,52.24N,5.26E
2003-10-01,7.504999999999999,0.303,Amsterdam,Netherlands,52.24N,5.26E
2003-11-01,7.649,0.26,Amsterdam,Netherlands,52.24N,5.26E
2003-12-01,3.718,0.198,Amsterdam,Netherlands,52.24N,5.26E
2004-01-01,3.1910000000000003,0.188,Amsterdam,Netherlands,52.24N,5.26E
2004-02-01,4.5969999999999995,0.139,Amsterdam,Netherlands,52.24N,5.26E
2004-03-01,5.774,0.23,Amsterdam,Netherlands,52.24N,5.26E
2004-04-01,10.253,0.235,Amsterdam,Netherlands,52.24N,5.26E
2004-05-01,12.189,0.243,Amsterdam,Netherlands,52.24N,5.26E
2004-06-01,15.659999999999998,0.29600000000000004,Amsterdam,Netherlands,52.24N,5.26E
2004-07-01,16.907,0.192,Amsterdam,Netherlands,52.24N,5.26E
2004-08-01,19.074,0.238,Amsterdam,Netherlands,52.24N,5.26E
2004-09-01,15.376,0.14400000000000002,Amsterdam,Netherlands,52.24N,5.26E
2004-10-01,11.184,0.242,Amsterdam,Netherlands,52.24N,5.26E
2004-11-01,6.081,0.175,Amsterdam,Netherlands,52.24N,5.26E
2004-12-01,2.946,0.193,Amsterdam,Netherlands,52.24N,5.26E
2005-01-01,4.85,0.14,Amsterdam,Netherlands,52.24N,5.26E
2005-02-01,2.27,0.231,Amsterdam,Netherlands,52.24N,5.26E
